MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Education,Target
5.0118,34,6.258865248,1.007092199,772,2.737588652,32.82,-116.92,B,0
3.5214,50,4.122562674,1.059888579,1179,1.642061281,33.76,-118.14,C,1
8.4699,25,7.627684964,0.968973747,978,2.334128878,38.58,-121.36,B,1
1.4038,12,3.835390947,1.004115226,1043,4.29218107,36.76,-120.38,B,0
3.5719,45,4.09394314,1.08776267,1157,1.430160692,34.07,-118.35,A,1
4.5938,39,6.205882353,0.941176471,635,2.334558824,32.73,-117.25,C,1
3.3036,24,3.75,0.991525424,1519,2.145480226,33.88,-117.87,C,1
2.0109,15,7.124542125,1.963369963,515,1.886446886,33.4,,A,0
3.1,30,4.977491961,0.906752412,886,2.848874598,36.76,,A,0
3.5694,41,5.037936267,1.081942337,1236,1.875569044,34.16,-118.05,A,1
3.495,49,4.143176734,0.959731544,1615,3.612975391,37.71,-122.41,B,1
3.2279,43,5.662790698,1.100775194,800,3.100775194,37.37,-121.83,B,1
2.4792,21,3.752941176,1.411764706,276,3.247058824,37.63,-120.99,C,0
2.1638,26,4.839655172,1.086206897,1785,3.077586207,32.78,-116.96,A,0
2.5042,52,4.763374486,1.144032922,1113,2.290123457,38.1,-122.25,B,0
2.8182,29,5.427083333,1.017361111,883,3.065972222,36.84,,B,0
1.9952,36,4.708502024,1.099190283,2073,4.196356275,33.9,-118.19,B,0
4.6687,44,5.782016349,1.049046322,1012,2.757493188,34,-118.4,B,1
3.5051,17,3.986551393,1.102785783,1808,1.736791547,34.16,-118.37,C,1
3.4,44,4.688235294,1.144117647,832,2.447058824,34.18,-118.32,A,1
1.8819,41,4.41252302,1.108655617,1781,3.279926335,35.37,-118.97,B,0
5.6188,35,6.432835821,1.059701493,866,2.585074627,36.98,-122.04,C,1
4.0625,44,4.822107081,1.062176166,1640,2.832469775,37.74,-122.5,C,1
3.7308,35,5.69047619,1.107142857,744,2.952380952,33.9,-118.03,C,1
10.8111,22,8.944444444,1.033950617,1057,3.262345679,33.82,-117.81,B,1
4.9118,26,6.391304348,1.101449275,1597,3.306418219,37.55,-122.03,B,1
8.1356,25,7.8704,1.0576,2183,3.4928,34.27,-118.55,A,1
2.5982,42,3.652892562,1.062809917,1228,2.029752066,34.09,-118.35,B,1
5.305,5,5.562096195,1.117731515,4768,3.422828428,34.4,-118.52,C,1
4.1292,28,3.90952381,1.033333333,1575,3.75,33.82,-118.27,B,1
2.1006,19,4.938718663,1.056406685,4101,2.855849582,35.31,-119.01,C,0
4.7069,27,6.523255814,1.11627907,873,3.38372093,38,-120.97,B,0
5.2661,37,6.701886792,1.135849057,702,2.649056604,34.26,-118.34,A,1
5.7072,21,6.284875184,0.98825257,2216,3.254038179,37.53,-122.02,C,1
2.3947,38,5.536159601,1.06234414,1041,2.596009975,40.44,-124.09,B,0
3.4227,26,3.748283753,1.04576659,1155,2.643020595,34.11,-118.19,C,0
2.7411,14,4.285714286,1.476190476,134,1.595238095,37.3,-121.87,A,0
6.5645,31,6.607973422,0.930232558,805,2.674418605,32.76,-117,A,1
6.0426,19,4.839506173,1.345679012,287,3.543209877,37.97,-122.34,A,0
8.3637,22,8.938028169,1.047887324,1181,3.326760563,33.82,-117.82,B,1
2.1974,18,3.38150289,1.075144509,681,1.968208092,34.43,-119.71,A,1
3.875,15,5.058405683,1.075769534,3359,2.651144436,34.1,,B,0
3.4028,27,3.706206897,1.059310345,1362,1.87862069,37.37,-122.05,C,1
2.9551,41,4.118541033,1.060790274,655,1.990881459,33.9,-118.36,A,1
2.625,36,5.335526316,1.105263158,514,3.381578947,37.95,-121.23,C,0
2.375,31,2.545454545,1,326,3.704545455,34.26,-119.21,B,0
5.901,18,6.466520307,1.009879254,2882,3.163556531,34.33,-118.43,B,1
1.1903,13,4.406914894,0.962765957,1186,3.154255319,35.58,-119.35,C,0
5.0086,36,5.101190476,0.928571429,448,2.666666667,37.38,-122.08,A,1
2.892,30,5.701357466,1.248868778,707,3.199095023,37.94,-122.07,A,1
4.25,52,5.736979167,1.138020833,899,2.341145833,34.07,-118.37,A,1
6.4978,27,6.718328841,0.958221024,1928,2.598382749,38.02,-122.55,A,1
4.375,36,4.896373057,1.03626943,1232,3.191709845,33.92,-118.15,B,1
3.6442,43,5.304347826,0.965217391,729,3.169565217,34.22,,B,1
1.7969,10,7.448979592,2.081632653,140,2.857142857,40.4,-123.08,A,0
5.0714,24,7.587219344,1.668393782,1257,2.170984456,33.96,-118.42,A,1
5.1298,17,5.314420804,1.059101655,878,2.075650118,33.41,-117.59,C,1
4.025,52,5.708333333,1.083333333,65,2.708333333,34.08,-118.24,A,0
3.4417,15,3.087264151,1.125,1330,3.136792453,33.65,-117.92,A,1
3.625,25,5.305555556,1.021604938,1098,3.388888889,34.09,-117.7,B,0
2.7667,5,4.449197861,1.187165775,907,2.42513369,33.69,-116.25,A,0
4.1857,34,5.288732394,1.036971831,1938,3.411971831,34.22,-118.42,B,1
2.585,19,3.722556391,1.057894737,7307,2.746992481,34.23,-118.46,B,0
4.7386,52,5.162629758,0.958477509,666,2.30449827,34.04,,A,1
6.0723,34,6.143776824,0.967811159,1243,2.667381974,33.96,-118.12,A,1
6.9391,52,8.244725738,1.033755274,645,2.721518987,34.11,-118.3,B,1
4.4312,45,5.671394799,1.007092199,911,2.153664303,37.75,-122.47,B,1
1.9872,48,3.789699571,1.066523605,1908,4.094420601,33.78,-118.2,A,0
4.7861,34,5.980997625,1.019002375,1309,3.109263658,33.91,-118.02,A,1
7.0516,37,5.375609756,1.043902439,807,1.968292683,33.62,-117.93,B,1
2.0091,21,3.802966102,1.021186441,1114,2.360169492,38,-121.32,B,0
6.3191,36,6.680327869,1.032786885,353,2.893442623,37.35,-121.97,A,1
4.2333,32,4.666666667,1.093693694,1132,2.03963964,33.92,-118.41,A,1
6.1668,9,7.596153846,1.379807692,465,2.235576923,36.37,-121.66,A,1
4.4964,27,6.096551724,1.113793103,1837,3.167241379,34.28,-118.7,C,1
1.6319,28,2.532324622,1.112792297,3199,4.400275103,34.05,-118.21,C,0
4.2386,18,9.119158879,1.670560748,1388,3.242990654,34.28,-117.36,A,0
1.9688,37,4.017021277,1.038297872,1107,4.710638298,34.28,-118.44,A,0
3.4784,32,5.223880597,0.994029851,997,2.976119403,32.73,-117.03,B,0
4.4306,52,5.466501241,1.066997519,1238,3.071960298,34.09,-118.15,A,1
3.8,42,4.38974359,0.856410256,748,3.835897436,33.91,-118.17,B,0
6.5615,8,6.270485859,1.020304569,5019,3.639593909,37.57,-122.07,C,1
3.436,37,5.516826923,1.030048077,2920,3.509615385,38.08,-122.22,B,0
8.8178,27,7.472035794,1.008948546,1220,2.729306488,37.27,-122.01,A,1
2.6544,12,5.958333333,1.291666667,517,2.154166667,38.06,-120.4,C,0
10.3048,36,8.134920635,1.19047619,316,2.507936508,33.61,-117.92,C,1
6.1563,13,6.339207048,1.044052863,557,2.453744493,35.44,-118.93,A,1
4.5221,36,5.267973856,0.960784314,446,2.91503268,34.11,-117.89,A,0
7.2315,35,7.15860735,1.021276596,1511,2.922630561,37.88,-122.1,B,1
4.087,26,5.651376147,1.036697248,1952,5.96941896,37.34,-121.83,C,1
3.5882,21,13.56862745,2.788235294,658,2.580392157,33.71,-116.68,B,0
1.7262,36,4.521604938,1.067901235,1147,3.540123457,33.92,-118.27,B,0
3.3326,52,3.891625616,1.049261084,1462,3.600985222,34.12,-118.2,B,0
2.6083,38,5.140264026,1.02640264,1238,2.04290429,36.21,-119.33,A,0
2.5806,20,5.568438003,1.048309179,1465,2.359098229,35.44,,A,0
3.8233,36,5.18974359,1.046153846,1030,2.641025641,32.75,-117.05,B,0
4.2614,52,5.520958084,0.994011976,769,2.30239521,37.88,-122.28,A,1
1.7386,38,4.129032258,1.072580645,676,5.451612903,37.94,-121.27,B,0
5.4216,25,6.428308824,0.943014706,1839,3.380514706,33.81,-118.06,A,1
3.3958,39,5.00621118,1.062111801,912,2.832298137,37.77,-122.17,C,0
4.5987,32,5.29588015,1.177902622,1313,2.458801498,33.92,-118.4,B,1
1.6488,22,3.575757576,0.986225895,1272,3.504132231,34.65,-120.46,B,0
1.8958,12,5.823529412,1.470588235,37,2.176470588,33.28,-115.95,A,0
4.25,22,4.493387589,1.072227874,2759,2.80671414,33.79,-117.91,B,0
3.8667,32,6.280936455,1.107023411,1611,2.693979933,32.79,-116.98,B,1
7.8195,16,8.602348993,1.058724832,2142,3.593959732,33.7,-117.98,A,1
5.345,32,5.135416667,0.996527778,830,2.881944444,34.38,-119.74,A,1
10.8034,18,8.460580913,1.004149378,1490,3.091286307,33.97,-117.99,B,1
4.7813,17,7.317679558,1.066298343,1057,2.919889503,34.9,,A,1
2.375,52,3.41,1.15,804,2.01,34.43,-119.7,B,1
2.4598,36,5.358381503,1.105973025,1438,2.770712909,37.76,-122.16,B,0
3.6292,36,4.583333333,1.060897436,1502,4.814102564,34.25,-118.42,A,0
5.0012,8,5.528095238,1.01952381,5696,2.712380952,35.32,-119.08,C,0
2.2348,33,3.665825977,1.005044136,3212,4.050441362,34.09,-118.17,A,0
1.9509,35,3.572727273,1.042424242,1372,4.157575758,32.7,-117.13,A,0
3.6298,34,4.28968254,0.813492063,1325,5.257936508,34.06,-117.8,C,0
2.4537,10,5.583333333,0.983974359,721,2.310897436,39.8,-121.6,C,0
1.0278,15,3.693251534,1,543,1.665644172,32.76,-117.02,C,0
7.5112,23,7.280757098,1.015772871,1001,3.157728707,34.14,-117.88,A,1
3.3169,15,5.815057283,1.078559738,1684,2.75613748,37.78,-120.85,A,0
3.3884,17,4.293316832,1.108910891,2762,3.418316832,37.43,,B,1
4.8125,31,4.684331797,1.09562212,1532,1.764976959,34.04,-118.49,C,1
2.1862,36,3.802083333,0.997916667,2097,4.36875,34.04,-118.21,A,0
3.2964,52,4.263502455,1.109656301,2071,3.389525368,37.76,-122.41,A,1
2.1875,19,4.197309417,1.096412556,1859,4.168161435,33.21,-117.24,B,0
2.9087,27,4.258223684,1.082236842,1386,2.279605263,37.63,-122.53,C,1
3.89,36,5.805471125,1.069908815,1593,4.841945289,33.72,-117.88,B,0
5.6402,52,6.214285714,1.015625,957,2.136160714,38.55,-121.5,C,1
3.9864,12,5.255857545,0.983130272,2595,2.432052484,37.71,-121.73,C,1
3.0904,36,5.193661972,0.950704225,1149,4.045774648,34.05,-117.96,B,0
6.4468,43,5.948198198,0.925675676,1011,2.277027027,33.83,-118.19,C,1
5.5701,34,7.170616114,1.09478673,545,2.582938389,37.76,-122.14,C,1
2.9705,23,4.615671642,1.108208955,1107,2.065298507,32.75,-117.16,B,1
2.925,26,5.283524904,1.093869732,1291,2.473180077,35.52,-120.69,B,1
2.25,25,5.89380531,1.092920354,726,3.212389381,39.06,-121.55,B,0
4.5936,2,9.52455427,1.574288395,9419,2.946199562,33.58,-117.2,B,0
6.7371,14,7.670731707,1.041463415,2724,3.32195122,37.95,-121.98,C,1
2.3917,10,6.589686099,1.356502242,1167,2.616591928,35.27,-118.34,A,0
2.5921,20,6.024221453,1.14532872,1466,5.07266436,36.52,-119.73,A,0
4.1,27,5.522491349,1.027681661,1703,5.892733564,33.71,-117.88,C,1
2.5156,43,4.829351536,1.187713311,569,1.941979522,37.68,-122.09,C,1
1.7938,41,3.996219282,1.156899811,2357,4.45557656,33.79,-118.19,A,0
3.1326,17,3.833457804,1.026885736,3386,2.528752801,37.54,-121.98,C,1
4.6827,36,5.605691057,1.077235772,896,3.642276423,34.24,-118.43,B,1
3.4506,10,5.356715141,1.093242087,2954,2.526946108,38.68,-121.22,B,0
4.1635,47,4.854111406,0.978779841,922,2.445623342,33.97,-118.33,A,0
2.5343,39,4.216931217,1.137566138,1668,4.412698413,34.09,-118.2,A,0
3.8269,29,5.76754386,1.052631579,650,2.850877193,38.25,-122.68,C,1
2.8958,10,3.553571429,0.732142857,61,1.089285714,33.93,-118.37,B,1
4.8286,17,6.518672199,1.02351314,2531,3.500691563,32.87,-116.96,B,0
2.3523,28,5.206896552,1,535,2.306034483,37.77,-120.86,A,0
1.5909,44,2.733624454,1.11790393,572,2.497816594,32.72,-117.17,A,1
2.1422,19,3.799516908,1.137681159,844,2.038647343,32.81,-116.97,B,0
6.4285,29,6.949569496,1.004920049,2098,2.580565806,37.28,-121.91,B,1
2.5417,41,3.632850242,0.971014493,482,2.328502415,34.01,-118.47,A,1
7.4029,52,6.752631579,0.910526316,436,2.294736842,32.74,-117.22,C,1
4.7216,41,5.796791444,0.954545455,1171,3.131016043,33.69,-118.33,C,1
11.0911,20,8.259803922,1.06127451,1020,2.5,33.03,-117.21,A,1
2.2656,23,6.690789474,1.434210526,387,2.546052632,39.9,-120.74,B,0
4.6429,36,6.089171975,1.012738854,416,2.649681529,33.85,,B,1
3.9485,52,5.440251572,1.035220126,1927,2.423899371,34.1,-118.15,A,1
2.8528,25,3.897674419,1.036046512,1815,2.110465116,34.17,-118.54,B,1
5.3999,18,6.53307393,1.054474708,783,3.046692607,33.46,-117.67,B,1
2.9866,45,5.441281139,1.128113879,793,2.822064057,38.89,-121.3,A,0
4.9583,28,6.759450172,1.082474227,734,2.52233677,38.36,-122.01,B,0
1.8793,38,5.744588745,1.134199134,784,3.393939394,33.12,-115.52,A,0
2.8365,32,5.371900826,1.060606061,1145,3.154269972,38.76,-121.77,C,0
1.516,28,4.403278689,1.081967213,1331,4.363934426,36.59,-119.44,B,0
2.9844,36,3.582857143,1.011428571,834,4.765714286,33.98,-118.17,A,0
1.9342,32,4.89957265,0.995726496,1538,3.286324786,36.39,-119.31,B,0
3.1679,21,5.080962801,1.133479212,662,1.448577681,33.62,-117.72,C,0
5.9291,23,5.166666667,1.012820513,373,2.391025641,37.4,-122.08,A,1
1.8167,35,3.917241379,1.034482759,622,4.289655172,37.62,-121.01,B,0
1.8814,43,3.866220736,0.973244147,1074,3.591973244,33.95,-118.27,A,0
6,26,6.310638298,1.068085106,738,3.140425532,33.71,-118.03,C,1
2.5139,52,3.603878116,1.077562327,1189,3.293628809,34.12,-118.21,A,1
1.8095,25,4.17080292,0.966423358,2076,3.030656934,39.28,-121.64,C,0
3.125,47,4.914473684,1.075657895,689,2.266447368,32.74,-117.14,C,0
1.5771,12,4.175903614,1.014457831,1861,4.484337349,39.53,-121.56,C,0
3.7414,29,6.631067961,1.067961165,787,2.546925566,38.5,-121.5,A,0
4.5,18,6.343465046,1.072948328,992,3.015197568,32.96,-116.95,C,1
3.7143,52,4.85915493,0.957746479,847,2.982394366,37.72,-122.44,A,1
3.5112,19,5.336225597,1.184381779,1807,1.959869848,36.97,-121.91,A,1
2.875,29,4.182065217,1.067934783,1460,1.983695652,33.77,-118.16,B,1
3.119,34,4.130890052,1.047120419,1041,5.45026178,33.91,-118.23,A,0
4.0789,35,5.640198511,1.017369727,1431,3.550868486,34.2,-118.56,A,1
2.3056,25,5.74,1.14,118,2.36,37.86,-120.35,B,0
5.2128,52,5.862934363,0.996138996,1242,2.397683398,37.76,-122.23,C,1
1.9145,52,3.224193548,1.035483871,1846,2.977419355,37.8,-122.41,C,1
3.375,19,3.679846939,1.095663265,1520,1.93877551,37.31,-122.03,B,1
4.1742,17,5.082224909,0.986698912,2900,3.506650544,36.72,-121.64,C,0
3.9559,42,4.652866242,0.961783439,986,3.140127389,33.88,-117.99,A,0
3.7736,32,4.343283582,1.058208955,2583,3.855223881,34.07,-117.96,C,0
2.8512,25,3.431693989,1.009107468,1337,2.435336976,33.91,-118.35,B,1
2.3071,41,4.444253859,1.169811321,2366,4.058319039,34.12,-118.19,A,0
3.2239,52,3.996007984,1.037924152,939,1.874251497,37.77,-122.44,B,1
3.7083,26,8.525423729,1.169491525,293,4.966101695,33.92,-116.99,A,0
4.7472,13,5.786240786,1.031122031,3864,3.164619165,38.19,-122.29,C,0
4.0717,3,7.248285322,1.262002743,2703,3.70781893,33.8,-117.22,A,0
2.978,41,4.017475728,1.097087379,1859,1.804854369,34.11,-118.27,B,1
3.9167,35,5.77124183,1.039215686,1933,2.105664488,38.58,-121.43,C,0
5.0224,52,5.064327485,1.198830409,587,3.432748538,37.73,,A,1
4.5246,4,6.94084507,1.084507042,3096,2.907042254,38.66,-121.02,B,1
2.5211,46,3.684793555,1.075528701,4153,4.182275932,34.11,-118.2,C,0
3.6696,19,4.868811881,1.205445545,1251,3.096534653,33.71,-117.99,A,1
8.8386,35,6.680965147,1.096514745,812,2.1769437,37.88,-122.46,C,1
2.5402,42,6.25,1.151041667,647,3.369791667,37.52,-120.89,C,0
4.8667,34,5.712418301,1,549,3.588235294,33.84,-117.97,B,1
2.6667,49,4.2,0.928571429,737,3.50952381,37.79,-122.2,B,0
2.3056,31,3.320359281,1.05988024,1119,3.350299401,34.18,-118.36,C,1
2.125,21,5.146067416,1.08988764,451,2.533707865,40.01,-122.13,C,0
2.425,17,3.479127135,1.147058824,2636,2.500948767,34.21,-118.43,B,0
7.0565,32,7.2125,0.940625,967,3.021875,33.77,-117.82,B,1
3.8047,13,4.079741379,1.049568966,1018,2.193965517,37.26,-121.88,C,1
5.0025,32,5.932110092,1.014678899,1678,3.078899083,34.2,-118.62,B,1
3.6587,45,5.343839542,1.031518625,973,2.787965616,34.16,-118.27,B,1
5.2999,33,6.050691244,1.124423963,561,2.585253456,33.88,-118.38,A,1
1.6477,32,3.74789916,1.027310924,1472,3.092436975,33.98,-118.33,B,0
2.7986,15,5.874113475,1.203900709,1022,1.812056738,33.34,-117.17,A,1
2.7368,29,5.181034483,0.99137931,2317,3.329022989,38.49,-121.5,A,0
2.2791,23,5.394944708,1.22906793,1492,2.357030016,34.86,-120.45,C,0
5.128,29,3.932471264,1.16091954,1157,1.662356322,33.97,-118.5,A,1
3.24,45,5.085141903,1.056761269,1448,2.41736227,34.18,-118.34,C,1
3.2386,32,3.948170732,0.899390244,1097,3.344512195,37.6,-122.02,B,0
3.7636,6,6.096236891,1.167180753,4892,3.017890191,34.57,-118.14,B,0
2.6071,16,5.775067751,1.149051491,989,2.680216802,37.38,-119.72,C,0
6.0994,25,6.128767123,0.906849315,1121,3.071232877,34.18,-118.95,B,1
12.7296,27,7.99260355,1.065088757,3511,2.596893491,34.11,-118.43,C,1
2.7857,11,4.851380042,1.059447983,1468,3.116772824,37.47,-120.84,A,0
2.1927,27,4.848806366,1.065428824,2645,2.338638373,34.01,-117.05,A,0
2.1094,44,6.129310345,1.206896552,384,3.310344828,34.91,-120.6,C,0
4.5,18,6.142857143,1.072948328,912,2.772036474,38.46,-122.91,B,1
2.1375,23,3.276371308,1.092827004,1988,4.194092827,33.76,-117.98,A,0
1.5743,31,4.544871795,0.980769231,1219,3.907051282,35.36,-118.97,C,0
3.2823,17,4.463446475,1.216710183,2460,3.211488251,33.83,-117.98,B,1
5.4236,35,5.468671679,0.977443609,1248,3.127819549,33.91,-118.02,B,1
7.8453,21,6.52733119,1.022508039,910,2.926045016,33.65,-117.96,C,1
6.1281,5,6.6125,1.089224138,7270,3.13362069,34.46,-118.52,B,1
3.0227,16,4.515254237,1.247457627,1534,5.2,33.87,-117.87,B,1
4.9394,31,5.861985472,0.94188862,1348,3.263922518,33.83,-117.95,A,1
1.7642,39,3.438413361,0.997912317,2176,4.542797495,32.71,-117.14,C,0
4.7356,18,6.815668203,1.133640553,550,2.534562212,38.31,-122.42,B,1
5.584,13,7.30212766,1.09787234,1286,2.736170213,38.67,-120.98,A,1
3.7813,52,5.057755776,1.02640264,1405,2.318481848,37.75,-122.41,C,1
3.5446,34,5.233100233,0.918414918,1849,4.31002331,32.77,-117.07,B,1
2.2083,52,4.856187291,1.033444816,637,2.130434783,39.21,-121.06,A,0
7.0526,18,6.117283951,0.925925926,1027,3.169753086,33.88,-117.82,B,1
3.9792,42,5.263513514,0.97972973,450,3.040540541,34.19,,C,1
4.5428,52,5.283495146,1.050485437,1185,2.300970874,37.8,,A,1
4.2992,31,6.11369509,0.989664083,1077,2.782945736,32.79,-117.03,B,0
3.2639,50,5.121212121,1.064935065,851,3.683982684,34.03,,B,0
2.5388,23,3.721448468,1.103064067,1255,3.495821727,34.14,-118.26,B,1
4.0223,33,5.047520661,1.02892562,1601,3.30785124,34.3,-118.43,A,0
4.0417,47,5.341880342,1.064102564,607,2.594017094,36.98,-122.01,C,1
5.7214,16,6.231428571,0.917142857,1133,3.237142857,34.12,-117.68,B,1
5.9009,52,7.287755102,1.040816327,1434,2.926530612,34.18,-118.11,A,1
2.5156,32,4.833333333,1.048611111,443,3.076388889,37.83,-121.28,B,0
5.1068,35,5.534124629,0.994065282,1074,3.18694362,34.25,-118.48,C,1
2.71,34,4.77238806,1.063432836,963,3.593283582,38.52,-121.46,C,0
3.1917,6,7.05801105,1.44198895,1938,2.67679558,34.57,-117.1,A,0
1.7143,16,4.851239669,1.02892562,601,2.483471074,37.76,-120.87,B,0
2.8571,44,2.768041237,0.891752577,355,1.829896907,37.56,-122.32,C,1
1.8576,37,2.477564103,1.006410256,835,2.676282051,34.09,-118.31,A,1
3.4103,26,6.252669039,1.081850534,905,3.220640569,34.11,-117.21,A,0
5.1584,37,5.379844961,1.108527132,547,2.120155039,34.16,-118.39,C,1
4.6855,5,6.631184408,1.143928036,1906,2.857571214,33.88,-116.53,A,0
4.8958,17,7.348314607,1.08988764,825,3.08988764,37.91,-121.7,C,1
3.5865,37,5.167539267,0.979057592,551,2.884816754,33.94,-117.4,B,0
1.8357,24,3.877138414,1.077760498,1420,2.208398134,32.8,-116.96,A,0
5.76,37,6.041841004,1.029288703,624,2.610878661,34.26,-118.31,A,1
4,31,4.990521327,1.090047393,686,3.251184834,33.95,-118.15,A,1
4.6484,2,6.40660737,1.059720457,2784,3.537484117,37.59,-120.98,B,0
3.9617,6,6.910372608,1.142497482,5860,2.950654582,33.57,-117.23,A,1
3.7679,10,5.31372549,0.991596639,1353,3.789915966,34.97,-120.45,A,0
2.3984,44,3.912790698,1.156976744,1204,3.5,34.11,-118.18,B,0
2.5562,22,9.398648649,1.718468468,1086,2.445945946,38.04,-120.25,C,0
3.1,29,7.542372881,1.591525424,1328,2.250847458,38.44,-122.98,B,0
4.1518,43,6.105263158,1.081339713,545,2.607655502,34.16,-118.16,C,1
1.372,47,4.030674847,1.27607362,1155,3.542944785,36.73,-119.81,B,0
4.0795,33,5.313636364,1.013636364,1697,2.571212121,37.6,-122.49,A,1
4.1875,15,6.535471331,1.079689018,3139,3.0505345,35.41,-120.65,B,1
2.8233,31,4.060747664,1.082242991,1987,1.857009346,34.06,-118.38,A,1
0.9166,42,5.035714286,1.235714286,739,5.278571429,33.95,-118.23,A,0
3.2308,34,4.595907928,1.171355499,775,1.982097187,33.05,-117.3,C,1
0.8198,6,2.660436137,1.090342679,542,1.68847352,34.17,-118.37,C,1
3.875,52,4.387254902,0.970588235,386,1.892156863,37.87,-122.29,C,1
4.8167,16,5.072727273,1.049350649,798,2.072727273,32.74,,B,0
3.6429,52,5.157894737,1,1208,3.027568922,37.74,-122.41,A,1
4.2222,28,6.304477612,1.08358209,1011,3.017910448,36.54,-119.48,C,0
5.716,27,7.15625,0.9375,492,3.075,37.4,,B,1
6.4238,24,7.176570458,1.088285229,1605,2.724957555,33.66,-117.82,A,1
2.2287,29,3.707865169,1.114606742,882,1.982022472,32.76,-117.09,B,0
5.9214,20,6.91684435,1.108742004,1769,3.771855011,37.27,-121.81,B,1
2.6442,31,4.391812865,1.073099415,1514,4.426900585,33.21,-117.38,A,0
7.1463,31,6.534632035,1.015151515,1349,2.91991342,34.24,-118.24,A,1
2.4375,12,3.961737332,1.119958635,2258,2.335056877,34.2,-118.48,C,1
4.7295,14,5.603773585,0.969811321,6295,3.393530997,33.89,-117.48,B,0
3.3479,30,4.732255166,1.125786164,4065,3.652291105,37.64,-122.08,A,1
4.7813,5,5.703994761,1.05697446,4372,2.863130321,32.75,-116.91,C,1
4.0185,22,4.910979228,1.020771513,1807,2.681008902,33.83,-117.97,C,1
2.0044,30,2.284493284,0.935286935,2595,3.168498168,34.09,-118.32,A,1
2.3125,38,4.45,0.95,196,3.266666667,39.12,-123.19,B,0
3.2153,42,4.783382789,1.050445104,1940,2.878338279,37.36,-121.91,C,1
3.0804,14,6.162280702,1.179824561,660,2.894736842,39.11,-121.22,C,0
4.4211,35,5.305970149,1.027363184,1473,3.664179104,33.65,-117.93,B,1
6.8333,6,7.009487666,1.089184061,1554,2.948766603,37.2,-121.83,A,1
5.5291,52,5.937984496,1.049095607,1203,3.108527132,34.14,-118.22,A,1
2.3015,39,3.487012987,1.048701299,1613,5.237012987,34.04,-118.19,B,0
1.7935,20,5.628571429,1.19047619,512,2.438095238,40.75,-122.56,C,0
2.2169,21,5.035175879,0.967336683,1397,3.510050251,36.11,-119.58,B,0
5.2742,17,8.908653846,1.884615385,351,1.6875,32.98,-117.27,C,1
2.5405,15,6.444651163,1.422325581,2568,2.388837209,34.06,-116.56,C,0
4.8,31,5.546875,0.973214286,942,2.102678571,32.78,-117.06,B,1
4.0023,33,5.156944444,0.997222222,2106,2.925,34.13,-117.88,B,1
4.3687,33,4.85106383,1.024316109,1650,5.015197568,33.82,-118.27,B,0
1.625,30,3.674766355,1.091588785,2028,3.790654206,33.98,-118.27,B,0
5.3167,21,5.846153846,0.985754986,933,2.658119658,37.33,,B,1
3.184,20,3.863888889,1.091666667,856,2.377777778,33.65,-117.92,A,1
3.5506,18,4.944333996,1.02584493,980,1.948310139,38.51,-122.47,B,1
11.0567,5,9.636036036,1.187387387,1862,3.354954955,33.6,-117.58,C,1
7.8383,52,7.726351351,0.996621622,829,2.800675676,34.17,-118.27,C,1
5.25,35,5.788321168,0.934306569,589,4.299270073,33.84,-117.97,A,1
5.8625,8,6.724310777,1.042606516,1154,2.892230576,35.64,-117.7,A,0
8.163,10,6,1,128,2.098360656,33.49,-117.67,C,1
4.1047,52,3.935483871,1.052109181,1259,1.562034739,37.8,-122.43,A,1
2.3393,19,3.695402299,1.042528736,3072,3.531034483,34.07,,B,1
4.8571,28,6.591078067,1.033457249,804,2.988847584,37.67,-121.78,A,1
